brand,model,year,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,max_torque_rpm,selling_price
honda,city,2008,110000,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,124.59,5.0,2700.0,200000
skoda,laura,2010,100000,Diesel,Individual,Manual,Second Owner,17.5,1896.0,106.0,250.16,5.0,1900.0,250000
skoda,laura,2008,110000,Diesel,Individual,Manual,Second Owner,17.5,1896.0,106.0,250.16,5.0,1900.0,229999
ford,fiesta,2011,130000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,159.9,5.0,2000.0,320000
hyundai,creta,2018,27000,Petrol,Individual,Manual,First Owner,15.8,1591.0,121.3,151.0,5.0,4850.0,1200000
maruti,baleno,2018,9000,Petrol,Individual,Automatic,First Owner,21.4,1197.0,83.1,115.0,5.0,4000.0,740000
maruti,ignis,2019,19000,Petrol,Individual,Automatic,Second Owner,20.89,1197.0,81.8,113.0,5.0,4200.0,570000
tata,indigo,2013,100000,Diesel,Individual,Manual,First Owner,23.57,1396.0,70.0,140.0,5.0,3000.0,250000
maruti,wagon,2017,20000,Petrol,Individual,Automatic,First Owner,20.51,998.0,67.0,90.0,5.0,3500.0,430000
hyundai,eon,2014,35000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,225000
hyundai,i20,2014,70000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,440000
maruti,vitara,2016,70000,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,800000
mahindra,bolero,2017,80000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,195.0,7.0,2200.0,660000
maruti,swift,2013,105000,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,190.0,5.0,2000.0,420000
toyota,innova,2011,121941,Diesel,Dealer,Manual,First Owner,12.8,2494.0,102.0,200.12,8.0,3400.0,500000
mahindra,xylo,2014,100000,Diesel,Individual,Manual,First Owner,14.0,2489.0,95.0,220.0,8.0,2600.0,280000
renault,duster,2013,152186,Diesel,Dealer,Manual,Second Owner,20.45,1461.0,83.8,200.0,5.0,1900.0,425000
toyota,innova,2011,89580,Diesel,Dealer,Manual,Second Owner,12.8,2494.0,102.0,200.12,8.0,3400.0,650000
toyota,innova,2011,250000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,200.12,7.0,3400.0,550000
ford,figo,2019,2789,Petrol,Dealer,Manual,First Owner,18.16,1196.0,86.8,112.0,5.0,4000.0,675000
ford,freestyle,2018,35278,Diesel,Dealer,Manual,First Owner,23.8,1499.0,98.97,215.0,5.0,2500.0,700000
ford,freestyle,2018,2860,Diesel,Dealer,Manual,First Owner,23.8,1499.0,98.97,215.0,5.0,2500.0,795000
toyota,innova,2010,200000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,200.12,7.0,3400.0,515000
mahindra,kuv,2018,20000,Petrol,Individual,Manual,First Owner,18.15,1198.0,82.0,115.0,6.0,3600.0,450000
hyundai,getz,2008,60000,Petrol,Individual,Manual,Third Owner,15.0,1086.0,66.6,102.02,5.0,3200.0,155000
toyota,etios,2011,100000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.1,170.0,5.0,2400.0,350000
ford,figo,2011,78562,Diesel,Dealer,Manual,First Owner,20.0,1399.0,68.0,160.0,5.0,2000.0,250000
hyundai,verna,2011,96000,Diesel,Individual,Manual,Fourth & Above Owner,22.32,1582.0,126.32,259.8,5.0,2750.0,450000
maruti,800,2003,36088,Petrol,Individual,Manual,First Owner,16.1,796.0,37.0,59.0,4.0,2500.0,55599
hyundai,i20,2014,50000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,420000
toyota,etios,2012,100000,Diesel,Individual,Manual,First Owner,,,,,,,315000
maruti,s-cross,2018,40000,Diesel,Individual,Manual,First Owner,25.1,1248.0,88.5,200.0,5.0,1750.0,750000
datsun,go,2020,10000,Petrol,Individual,Manual,First Owner,19.02,1198.0,67.05,104.0,5.0,4000.0,450000
maruti,swift,2008,60000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,5.0,2000.0,175000
hyundai,i20,2019,10000,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,114.73,5.0,4000.0,650000
maruti,ertiga,2018,10000,Diesel,Individual,Manual,First Owner,25.47,1248.0,88.5,200.0,7.0,1750.0,1050000
hyundai,verna,2011,35000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,259.8,5.0,2750.0,375000
hyundai,santa,2014,80000,Diesel,Individual,Manual,First Owner,14.74,2199.0,194.3,420.7,7.0,2500.0,1100000
mahindra,xuv500,2019,28000,Diesel,Individual,Manual,First Owner,15.1,2179.0,152.87,360.0,7.0,2800.0,1550000
ford,figo,2017,35000,Diesel,Individual,Manual,First Owner,24.29,1498.0,99.0,215.0,5.0,3000.0,620000
renault,kwid,2019,10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,5.0,4386.0,320000
mahindra,xuv500,2019,25000,Diesel,Individual,Automatic,Second Owner,15.1,2179.0,152.87,360.0,7.0,2800.0,1650000
maruti,alto,2016,50000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,5.0,3500.0,320000
maruti,swift,2012,129000,Diesel,Individual,Manual,First Owner,19.3,1248.0,73.9,190.0,5.0,2000.0,400000
mahindra,xuv500,2015,100000,Diesel,Individual,Automatic,Second Owner,16.0,2179.0,140.0,330.0,7.0,2800.0,900000
tata,nexon,2018,28000,Petrol,Individual,Manual,Second Owner,17.0,1198.0,108.5,170.0,5.0,4000.0,595000
mahindra,verito,2013,70000,Petrol,Individual,Manual,First Owner,13.87,1598.0,86.0,128.0,5.0,3100.0,350000
hyundai,verna,2008,110000,Diesel,Individual,Manual,Second Owner,18.1,1493.0,110.0,235.44,5.0,2750.0,250000
maruti,swift,2007,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,5.0,2000.0,250000
hyundai,xcent,2016,60000,Petrol,Individual,Automatic,First Owner,16.9,1197.0,82.0,114.0,5.0,4000.0,525000
mahindra,scorpio,2008,110000,Diesel,Individual,Manual,Third Owner,10.5,2609.0,120.0,290.0,7.0,2800.0,250000
hyundai,santro,2007,64000,Petrol,Individual,Manual,First Owner,,,,,,,90000
maruti,celerio,2017,10000,Petrol,Individual,Manual,First Owner,23.1,998.0,67.04,90.0,5.0,3500.0,430000
maruti,baleno,2017,35000,Petrol,Individual,Manual,First Owner,21.4,1197.0,83.1,115.0,5.0,4000.0,630000
tata,tigor,2018,23000,Petrol,Individual,Manual,First Owner,20.3,1199.0,84.0,114.0,5.0,3500.0,550000
mahindra,tuv,2018,20000,Diesel,Individual,Manual,First Owner,18.49,2179.0,120.0,280.0,9.0,2800.0,850000
mahindra,bolero,2011,90000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,180.0,7.0,1500.0,455000
hyundai,i20,2013,80000,Diesel,Individual,Manual,First Owner,21.9,1396.0,88.76,219.6,5.0,2750.0,370000
hyundai,grand,2016,50000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114.0,5.0,4000.0,500000
tata,indica,2005,50000,Diesel,Individual,Manual,Second Owner,,,,,,,95000
renault,kwid,2017,30000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91.0,5.0,4250.0,300000
maruti,wagon,2011,500000,Petrol,Individual,Manual,Second Owner,18.9,998.0,67.1,90.0,5.0,3500.0,229999
mahindra,scorpio,2017,46000,Diesel,Individual,Manual,First Owner,15.4,2179.0,120.0,280.0,7.0,2800.0,880000
mahindra,scorpio,2015,80000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,200.0,9.0,2200.0,720000
hyundai,i20,2016,90000,Diesel,Individual,Manual,Second Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,550000
mahindra,scorpio,2015,90000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,200.0,9.0,2200.0,720000
hyundai,santro,2006,80000,Petrol,Individual,Manual,Second Owner,,,,,,,70000
hyundai,i20,2015,90000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,500000
maruti,ertiga,2014,110000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,200.0,7.0,1750.0,525000
renault,kwid,2019,90000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91.0,5.0,4250.0,220000
mahindra,tuv,2016,60000,Diesel,Individual,Manual,First Owner,18.49,1493.0,100.0,240.0,7.0,2800.0,530000
maruti,alto,2013,35000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,215000
volkswagen,vento,2012,100000,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,250.0,5.0,2500.0,335000
hyundai,xcent,2015,90000,Diesel,Individual,Manual,Second Owner,24.4,1120.0,71.0,180.4,5.0,2500.0,320000
ford,figo,2011,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,5.0,2000.0,135000
honda,city,2014,56000,Petrol,Individual,Manual,Second Owner,17.4,1497.0,117.3,145.0,5.0,4600.0,565000
hyundai,i20,2017,50000,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,575000
hyundai,eon,2014,70000,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5,5.0,4000.0,170000
maruti,alto,2014,30000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,250999
honda,city,2014,60000,Petrol,Individual,Manual,First Owner,17.8,1497.0,117.3,145.0,5.0,4600.0,650000
tata,safari,2013,133000,Diesel,Individual,Manual,First Owner,14.0,2179.0,138.1,320.0,7.0,2700.0,550000
toyota,innova,2010,160000,Diesel,Individual,Manual,First Owner,12.8,2494.0,102.0,200.12,7.0,3400.0,650000
mahindra,xuv500,2013,150000,Diesel,Individual,Manual,Second Owner,15.1,2179.0,140.0,330.0,7.0,2800.0,800000
maruti,alto,2020,30000,Petrol,Individual,Manual,First Owner,22.05,796.0,47.3,69.0,5.0,3500.0,250999
maruti,alto,2013,60000,Petrol,Individual,Manual,Second Owner,22.74,796.0,47.3,69.0,5.0,3500.0,170000
tata,indigo,2013,30000,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,135.0,5.0,2500.0,250000
chevrolet,enjoy,2014,80000,Petrol,Individual,Manual,First Owner,13.7,1399.0,98.82,131.0,7.0,4400.0,312000
maruti,alto,2014,20000,Petrol,Individual,Manual,First Owner,22.74,796.0,47.3,69.0,5.0,3500.0,250000
hyundai,eon,2013,80000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,200000
mahindra,scorpio,2016,73000,Diesel,Individual,Manual,First Owner,15.4,2523.0,75.0,200.0,7.0,2200.0,670000
hyundai,eon,2017,50000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,270000
mahindra,bolero,2012,200000,Diesel,Individual,Manual,First Owner,15.96,2523.0,62.1,195.0,7.0,2200.0,360000
mahindra,supro,2018,50000,Diesel,Individual,Manual,First Owner,23.5,909.0,45.0,98.0,8.0,3000.0,400000
maruti,xl6,2019,15000,Petrol,Individual,Manual,First Owner,19.01,1462.0,103.2,138.0,6.0,4400.0,1000000
maruti,sx4,2017,44000,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,200.0,5.0,1750.0,650000
maruti,swift,2012,70000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,85.8,114.0,5.0,4000.0,280000
ford,classic,2013,90000,Petrol,Individual,Manual,First Owner,14.09,1596.0,99.6,146.0,5.0,3400.0,350000
mahindra,xuv500,2017,42000,Diesel,Individual,Manual,Second Owner,16.0,2179.0,140.0,330.0,7.0,2800.0,1150000
maruti,ciaz,2017,80000,Petrol,Individual,Manual,First Owner,20.73,1373.0,91.1,130.0,5.0,4000.0,810000
chevrolet,beat,2012,60000,Petrol,Individual,Manual,First Owner,18.6,1199.0,79.4,108.0,5.0,4400.0,180000
tata,nano,2017,70000,Petrol,Individual,Manual,Third Owner,23.9,624.0,37.48,51.0,4.0,4000.0,66000
maruti,wagon,2015,20000,Petrol,Individual,Manual,Second Owner,20.51,998.0,67.04,90.0,5.0,3500.0,369000
tata,new,2012,80000,Diesel,Individual,Manual,Second Owner,13.93,2179.0,138.1,320.0,7.0,2700.0,300000
mahindra,bolero,2008,90000,Diesel,Individual,Manual,First Owner,13.6,2523.0,63.0,180.0,7.0,1500.0,350000
chevrolet,tavera,2005,220000,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,186.39,10.0,1800.0,160000
maruti,swift,2009,100000,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,190.0,5.0,2000.0,221000
toyota,camry,2004,120000,Petrol,Individual,Manual,Second Owner,13.4,2362.0,164.7,224.0,5.0,4000.0,250000
maruti,eeco,2012,110000,Petrol,Individual,Manual,First Owner,15.37,1196.0,73.0,101.0,5.0,3000.0,190000
renault,kwid,2017,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,5.0,4386.0,300000
maruti,swift,2016,50000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,5.0,2000.0,650000
honda,amaze,2018,40000,Petrol,Individual,Manual,First Owner,17.8,1198.0,86.7,109.0,5.0,4500.0,635000
hyundai,verna,2013,88000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,259.8,5.0,2750.0,520000
mahindra,scorpio,2020,50000,Diesel,Individual,Manual,First Owner,16.36,2179.0,140.0,320.0,7.0,2800.0,1500000
maruti,swift,2017,26000,Petrol,Individual,Manual,Second Owner,21.21,1197.0,81.8,113.0,5.0,4200.0,484999
ford,fiesta,2007,80000,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,159.9,5.0,2000.0,120000
hyundai,i10,2014,80000,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,111.7,5.0,4000.0,320000
maruti,swift,2011,90000,Diesel,Individual,Manual,Second Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,375000
hyundai,verna,2012,80000,Diesel,Individual,Manual,Second Owner,22.32,1582.0,126.32,259.8,5.0,2750.0,440000
hyundai,grand,2019,15000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,113.75,5.0,4000.0,550000
maruti,swift,2017,35000,Diesel,Individual,Manual,Second Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,640000
toyota,etios,2014,120000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,170.0,5.0,2400.0,420000
hyundai,grand,2016,63000,Diesel,Individual,Manual,Third Owner,24.0,1120.0,70.0,160.0,5.0,2750.0,330000
volkswagen,ameo,2019,25000,Diesel,Individual,Manual,First Owner,21.66,1498.0,108.62,250.0,5.0,3000.0,800000
maruti,wagon,2011,64500,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,90.0,5.0,3500.0,240000
mahindra,kuv,2016,100000,Diesel,Individual,Manual,Second Owner,25.32,1198.0,77.0,190.0,6.0,2250.0,360000
hyundai,verna,2017,40000,Diesel,Individual,Manual,First Owner,23.9,1582.0,126.2,259.9,5.0,2750.0,750000
hyundai,i20,2017,15000,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,114.7,5.0,4000.0,570000
toyota,etios,2015,25000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.04,170.0,5.0,2400.0,450000
maruti,alto,2015,80000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,90.0,5.0,3500.0,240000
tata,manza,2011,148000,Diesel,Individual,Manual,Second Owner,21.12,1248.0,88.8,200.0,5.0,3000.0,149000
mahindra,scorpio,2018,40000,Diesel,Individual,Manual,First Owner,16.36,2179.0,140.0,320.0,7.0,2800.0,1500000
hyundai,santro,2012,70000,LPG,Individual,Manual,Second Owner,10.0,1086.0,62.1,96.1,5.0,3000.0,185000
maruti,800,2008,40000,Petrol,Individual,Manual,Second Owner,16.1,796.0,37.0,59.0,4.0,2500.0,65000
tata,indigo,2010,120000,Diesel,Individual,Manual,First Owner,17.0,1405.0,70.0,132.44,5.0,2500.0,130000
ford,fiesta,2012,60000,Diesel,Individual,Manual,First Owner,17.8,1399.0,67.0,160.0,5.0,2000.0,330000
tata,manza,2011,90000,Diesel,Dealer,Manual,First Owner,18.8,1248.0,90.0,200.0,5.0,3000.0,190000
maruti,swift,2014,68000,Diesel,Dealer,Manual,First Owner,22.9,1248.0,74.0,190.0,5.0,2000.0,501000
mahindra,xuv500,2012,77000,Diesel,Dealer,Manual,Second Owner,15.1,2179.0,140.0,330.0,7.0,2800.0,570000
honda,amaze,2015,85000,Diesel,Dealer,Manual,First Owner,25.8,1498.0,98.6,200.0,5.0,1750.0,450000
toyota,etios,2011,45500,Petrol,Dealer,Manual,First Owner,16.78,1496.0,88.73,132.0,5.0,3000.0,285000
maruti,swift,2014,67000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190.0,5.0,2000.0,490000
maruti,swift,2014,77000,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,190.0,5.0,2000.0,500000
hyundai,eon,2016,47000,Petrol,Dealer,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,275000
tata,tiago,2017,57000,Petrol,Dealer,Manual,First Owner,23.84,1199.0,84.48,113.0,5.0,3300.0,440000
hyundai,i20,2018,71500,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,219.7,5.0,2750.0,825000
toyota,etios,2012,110000,Diesel,Dealer,Manual,First Owner,23.59,1364.0,67.04,170.0,5.0,2400.0,411000
maruti,swift,2013,82000,Diesel,Dealer,Manual,Second Owner,26.59,1248.0,74.0,190.0,5.0,2000.0,470000
maruti,swift,2013,70000,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,190.0,5.0,2000.0,445000
maruti,baleno,2017,28000,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,190.0,5.0,2000.0,752000
skoda,rapid,2016,125000,Diesel,Dealer,Manual,Second Owner,21.14,1498.0,103.52,250.0,5.0,2500.0,650000
maruti,swift,2013,67000,Diesel,Dealer,Manual,Second Owner,28.4,1248.0,74.0,190.0,5.0,2000.0,450000
maruti,swift,2012,8500,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,113.0,5.0,4200.0,511000
maruti,baleno,2016,80000,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,190.0,5.0,2000.0,700000
ford,fiesta,2007,97000,Petrol,Individual,Manual,First Owner,16.6,1388.0,68.0,159.9,5.0,2000.0,142000
tata,new,2012,90000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.0,320.0,7.0,2700.0,725000
hyundai,i20,2015,50000,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7,5.0,4000.0,480000
maruti,alto,2016,30000,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,90.0,5.0,3500.0,330000
maruti,gypsy,2017,20000,Petrol,Individual,Manual,First Owner,11.96,1298.0,80.0,103.0,8.0,4500.0,500000
volkswagen,polo,2012,60300,Diesel,Individual,Manual,First Owner,22.07,1199.0,73.9,180.0,5.0,2000.0,300000
tata,zest,2015,35000,Diesel,Individual,Manual,First Owner,23.0,1248.0,88.7,200.0,5.0,3000.0,400000
tata,safari,2011,80000,Diesel,Individual,Manual,First Owner,13.93,2179.0,138.03,320.0,7.0,2700.0,320000
hyundai,i10,2008,44391,Petrol,Individual,Manual,Second Owner,19.81,1086.0,68.05,99.04,5.0,4500.0,180000
maruti,baleno,2016,58000,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,190.0,5.0,2000.0,530000
maruti,ertiga,2017,66000,Diesel,Individual,Manual,Second Owner,24.52,1248.0,88.5,200.0,7.0,1750.0,780000
chevrolet,beat,2013,56315,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,150.0,5.0,1750.0,175000
mahindra,bolero,2017,70000,Diesel,Individual,Manual,First Owner,16.5,1493.0,70.0,195.0,7.0,2200.0,735000
toyota,etios,2013,120000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.06,170.0,5.0,2400.0,325000
chevrolet,tavera,2006,100000,Diesel,Individual,Manual,First Owner,14.8,2499.0,80.0,186.39,10.0,1800.0,225000
maruti,wagon,2006,120000,LPG,Individual,Manual,Third Owner,13.0,1061.0,57.5,76.52,5.0,4500.0,110000
maruti,zen,2007,160000,Petrol,Individual,Manual,Fourth & Above Owner,18.2,998.0,67.1,90.0,5.0,3500.0,85000
toyota,corolla,2006,100000,Petrol,Individual,Manual,Fourth & Above Owner,13.4,1794.0,125.0,157.94,5.0,4200.0,150000
maruti,swift,2009,120000,Diesel,Individual,Manual,Third Owner,19.3,1248.0,73.9,190.0,5.0,2000.0,225000
tata,indica,2010,100000,Diesel,Individual,Manual,Second Owner,18.0,1248.0,75.0,190.0,5.0,1750.0,111000
maruti,wagon,2007,70000,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,84.0,5.0,3500.0,150000
hyundai,eon,2017,15151,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,74.5,5.0,4000.0,300000
hyundai,i10,2011,100000,Petrol,Individual,Manual,First Owner,19.81,1086.0,68.05,99.04,5.0,4500.0,206000
maruti,wagon,2006,110000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,90.0,5.0,3500.0,70000
hyundai,grand,2019,7000,Petrol,Individual,Automatic,First Owner,18.9,1197.0,81.86,113.75,5.0,4000.0,567000
ford,ecosport,2013,70000,Petrol,Individual,Manual,Second Owner,15.85,1499.0,110.4,140.0,5.0,4400.0,500000
hyundai,grand,2015,128000,Petrol,Individual,Manual,First Owner,18.9,1197.0,82.0,114.0,5.0,4000.0,400000
toyota,innova,2012,120000,Diesel,Individual,Manual,Second Owner,12.8,2494.0,102.0,200.12,8.0,3400.0,850000
maruti,swift,2014,15000,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,190.0,5.0,2000.0,570000
maruti,swift,2016,80000,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,190.0,5.0,2000.0,690000
ford,fiesta,2006,114321,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,159.9,5.0,2000.0,180000
tata,indica,2013,120000,Diesel,Individual,Manual,First Owner,19.4,1405.0,70.0,135.4,5.0,2500.0,200000
mahindra,scorpio,2012,120000,Diesel,Individual,Manual,Second Owner,12.05,2179.0,120.0,290.0,8.0,2800.0,575000
toyota,etios,2014,146000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.06,170.0,5.0,2400.0,415000
hyundai,eon,2017,20000,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,74.5,5.0,4000.0,350000
toyota,platinum,2017,150000,Diesel,Individual,Manual,First Owner,23.59,1364.0,67.05,170.0,5.0,2400.0,632000
hyundai,elantra,2013,90000,Petrol,Individual,Manual,Second Owner,16.3,1797.0,147.5,177.5,5.0,4700.0,511000
honda,city,2010,100000,Petrol,Individual,Manual,Third Owner,17.0,1497.0,118.0,146.0,5.0,4800.0,300000
maruti,wagon,2005,188000,Petrol,Individual,Manual,Fourth & Above Owner,18.9,998.0,67.1,90.0,5.0,3500.0,70000
hyundai,i10,2008,100000,Petrol,Individual,Manual,Third Owner,19.81,1086.0,68.05,99.04,5.0,4500.0,180000
hyundai,i20,2017,37333,Petrol,Individual,Manual,First Owner,18.6,1197.0,81.83,114.7,5.0,4000.0,730000
maruti,ertiga,2014,15000,Diesel,Individual,Manual,Second Owner,20.77,1248.0,88.76,200.0,7.0,1750.0,450000
hyundai,sonata,2012,330000,Petrol,Individual,Manual,Second Owner,13.44,2359.0,198.25,250.0,5.0,4250.0,550000
maruti,wagon,2017,60000,CNG,Individual,Manual,First Owner,20.0,998.0,58.16,77.0,5.0,3500.0,420000
toyota,etios,2016,80000,Diesel,Individual,Manual,Second Owner,23.59,1364.0,67.05,170.0,5.0,2400.0,509999
toyota,innova,2015,110000,Diesel,Individual,Manual,First Owner,12.99,2494.0,100.6,200.0,7.0,3400.0,905000
maruti,swift,2010,134000,Diesel,Individual,Manual,Second Owner,,,,,,,240000
maruti,ritz,2015,80000,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,114.0,5.0,4000.0,300000
maruti,swift,2010,120000,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,190.0,5.0,2000.0,225000
toyota,innova,2015,90000,Diesel,Individual,Manual,Second Owner,12.99,2494.0,100.6,200.0,8.0,3400.0,860000
renault,duster,2012,100000,Diesel,Individual,Manual,Second Owner,20.46,1461.0,83.8,200.0,5.0,1900.0,400000
honda,amaze,2013,140000,Diesel,Individual,Manual,Third Owner,25.8,1498.0,98.6,200.0,5.0,1750.0,350000
chevrolet,spark,2010,120000,Petrol,Individual,Manual,First Owner,18.0,995.0,62.0,90.3,5.0,4200.0,75000
maruti,vitara,2019,35000,Diesel,Individual,Automatic,First Owner,24.3,1248.0,88.5,200.0,5.0,1750.0,860000
maruti,alto,2014,50000,Petrol,Individual,Manual,Second Owner,23.95,998.0,67.05,90.0,5.0,3500.0,250000
hyundai,verna,2017,82000,Diesel,Individual,Manual,First Owner,24.8,1396.0,88.7,219.7,5.0,2750.0,700000
maruti,ritz,2016,90000,Petrol,Individual,Manual,First Owner,18.5,1197.0,85.8,114.0,5.0,4000.0,320000
skoda,octavia,2014,79000,Diesel,Individual,Manual,Second Owner,20.6,1968.0,141.0,320.0,5.0,3000.0,1100000
